16405.00 1641486979.72
16054.00 1641486979.73
16098.00 1641486979.74
16348.00 1641486979.75
16243.00 1641486979.76
16068.00 1641486979.77
16065.00 1641486979.78
16476.00 1641486979.79
16965.00 1641486979.80
16355.00 1641486979.81
16394.00 1641486979.82
16988.00 1641486979.83
16933.00 1641486979.84
16537.00 1641486979.85
16453.00 1641486979.86
16768.00 1641486979.87
16353.00 1641486979.88
15986.00 1641486979.89
16073.00 1641486979.90
15953.00 1641486979.91
15945.00 1641486979.92
16246.00 1641486979.93
15869.00 1641486979.94
16208.00 1641486979.95
16324.00 1641486979.96
16097.00 1641486979.97
16686.00 1641486979.98
16314.00 1641486979.99
16234.00 1641486980.00
16340.00 1641486980.01
16856.00 1641486980.02
16690.00 1641486980.03
16077.00 1641486980.04
16523.00 1641486980.05
16326.00 1641486980.06
16125.00 1641486980.07
16434.00 1641486980.08
16768.00 1641486980.09
16611.00 1641486980.10
16365.00 1641486980.11
16365.00 1641486980.12
16318.00 1641486980.13
15996.00 1641486980.14
15907.00 1641486980.15
16050.00 1641486980.16
15868.00 1641486980.17
15899.00 1641486980.18
16960.00 1641486980.19
17549.00 1641486980.20
16262.00 1641486980.21
15995.00 1641486980.22
16653.00 1641486980.23
16500.00 1641486980.24
16369.00 1641486980.25
16395.00 1641486980.26
16366.00 1641486980.27
16887.00 1641486980.28
16679.00 1641486980.29
16031.00 1641486980.30
16387.00 1641486980.31
16627.00 1641486980.32
16145.00 1641486980.33
16030.00 1641486980.34
16473.00 1641486980.35
16759.00 1641486980.36
16751.00 1641486980.37
16431.00 1641486980.38
16758.00 1641486980.39
16715.00 1641486980.40
16001.00 1641486980.41
16114.00 1641486980.42
16648.00 1641486980.43
16466.00 1641486980.44
16189.00 1641486980.45
16507.00 1641486980.46
16888.00 1641486980.47
16693.00 1641486980.48
16471.00 1641486980.49
16166.00 1641486980.50
16230.00 1641486980.51
16790.00 1641486980.52
16400.00 1641486980.53
16325.00 1641486980.54
16297.00 1641486980.55
15726.00 1641486980.56
16234.00 1641486980.57
16571.00 1641486980.58
16444.00 1641486980.59
16588.00 1641486980.60
16275.00 1641486980.61
16086.00 1641486980.62
16475.00 1641486980.63
16861.00 1641486980.64
16324.00 1641486980.65
16304.00 1641486980.66
16603.00 1641486980.67
16396.00 1641486980.68
16521.00 1641486980.69
16658.00 1641486980.70
16645.00 1641486980.71
16334.00 1641486980.72
16108.00 1641486980.73
16396.00 1641486980.74
16306.00 1641486980.75
15764.00 1641486980.76
15764.00 1641486980.77
16189.00 1641486980.78
16787.00 1641486980.79
16632.00 1641486980.80
16374.00 1641486980.81
16432.00 1641486980.82
16184.00 1641486980.83
16673.00 1641486980.84
16808.00 1641486980.85
16130.00 1641486980.86
16372.00 1641486980.87
16691.00 1641486980.88
16285.00 1641486980.89
16445.00 1641486980.90
16546.00 1641486980.91
16106.00 1641486980.92
16094.00 1641486980.93
16437.00 1641486980.94
16417.00 1641486980.95
16284.00 1641486980.96
16438.00 1641486980.97
16571.00 1641486980.98
16580.00 1641486980.99
15977.00 1641486981.00
15993.00 1641486981.01
16410.00 1641486981.02
16560.00 1641486981.03
16111.00 1641486981.04
16378.00 1641486981.05
16695.00 1641486981.06
16378.00 1641486981.07
16913.00 1641486981.08
16351.00 1641486981.09
16135.00 1641486981.10
16877.00 1641486981.11
17171.00 1641486981.12
16385.00 1641486981.13
16115.00 1641486981.14
16764.00 1641486981.15
16452.00 1641486981.16
15807.00 1641486981.17
16310.00 1641486981.18
16567.00 1641486981.19
16147.00 1641486981.20
16460.00 1641486981.21
16505.00 1641486981.22
16512.00 1641486981.23
16493.00 1641486981.24
16323.00 1641486981.25
16044.00 1641486981.26
15925.00 1641486981.27
16013.00 1641486981.28
15856.00 1641486981.29
16217.00 1641486981.30
16423.00 1641486981.31
16064.00 1641486981.32
15900.00 1641486981.33
16055.00 1641486981.34
16050.00 1641486981.35
15845.00 1641486981.36
15968.00 1641486981.37
16330.00 1641486981.38
16299.00 1641486981.39
16088.00 1641486981.40
16008.00 1641486981.41
15866.00 1641486981.42
16240.00 1641486981.43
16541.00 1641486981.44
16570.00 1641486981.45
16393.00 1641486981.46
16120.00 1641486981.47
16193.00 1641486981.48
16200.00 1641486981.49
15919.00 1641486981.50
16048.00 1641486981.51
16235.00 1641486981.52
16394.00 1641486981.53
16809.00 1641486981.54
16252.00 1641486981.55
16115.00 1641486981.56
16720.00 1641486981.57
16421.00 1641486981.58
16045.00 1641486981.59
15993.00 1641486981.60
16024.00 1641486981.61
16215.00 1641486981.62
16292.00 1641486981.63
16243.00 1641486981.64
16418.00 1641486981.65
16574.00 1641486981.66
16596.00 1641486981.67
16474.00 1641486981.68
16037.00 1641486981.69
16351.00 1641486981.70
16773.00 1641486981.71
16316.00 1641486981.72
15683.00 1641486981.73
15821.00 1641486981.74
15927.00 1641486981.75
15938.00 1641486981.76
16563.00 1641486981.77
16564.00 1641486981.78
16326.00 1641486981.79
16528.00 1641486981.80
16346.00 1641486981.81
15975.00 1641486981.82
15947.00 1641486981.83
16204.00 1641486981.84
