1641487778.0002322,39.3506066,-76.3450245,-23.068
1641487779.000232,39.350606299999995,-76.34502479999999,-23.125
1641487780.0002317,39.3506061,-76.3450252,-23.122
1641487781.0002315,39.3506059,-76.3450252,-23.068
1641487782.0002313,39.3506058,-76.3450251,-23.096
1641487783.000231,39.3506056,-76.3450252,-23.254
1641487784.0002308,39.3506053,-76.34502499999999,-23.377
1641487785.0002306,39.3506053,-76.3450249,-23.577
1641487786.0002303,39.3506059,-76.3450277,-23.634
1641487787.00023,39.3506074,-76.3450376,-23.734
1641487788.0002298,39.350609399999996,-76.34505469999999,-23.684
1641487789.0002294,39.350611099999995,-76.3450786,-23.771
1641487790.0002291,39.3506128,-76.3451066,-23.825
1641487791.000229,39.3506149,-76.3451353,-23.774
1641487792.0002286,39.3506175,-76.3451644,-23.882
1641487793.0002284,39.3506208,-76.34519449999999,-23.868000000000002
1641487794.0002282,39.3506211,-76.34522609999999,-24.224
1641487795.000228,39.3506109,-76.3452533,-24.13
1641487796.0002277,39.3505888,-76.34526699999999,-24.268
1641487797.0002275,39.350565599999996,-76.345259,-24.636
1641487798.0002272,39.3505536,-76.34523349999999,-24.617
1641487799.000227,39.3505511,-76.34520169999999,-24.508
1641487800.0002267,39.3505511,-76.34517029999999,-24.463
1641487801.0002265,39.3505542,-76.3451398,-24.342
1641487802.0002263,39.3505599,-76.3451078,-24.671
1641487803.000226,39.3505648,-76.3450758,-24.716
1641487804.0002255,39.350570399999995,-76.3450431,-24.493000000000002
1641487805.0002253,39.3505772,-76.34501139999999,-24.288
1641487806.000225,39.3505845,-76.3449801,-24.189
1641487807.0002248,39.3505926,-76.34494649999999,-24.261
1641487808.0002246,39.3506001,-76.3449131,-24.067
1641487809.0002244,39.3506076,-76.34488089999999,-24.231
1641487810.000224,39.350615999999995,-76.3448481,-24.251
1641487811.0002239,39.3506242,-76.344816,-23.990000000000002
1641487812.0002236,39.350632,-76.3447848,-23.854
1641487813.0002234,39.3506405,-76.34475239999999,-23.748
1641487814.0002232,39.350649399999995,-76.3447185,-23.957
1641487815.000223,39.3506576,-76.34468509999999,-24.12
1641487816.0002227,39.350665299999996,-76.3446529,-23.785
1641487817.0002224,39.350672599999996,-76.3446203,-23.967
1641487818.000222,39.350678099999996,-76.3445861,-23.951
1641487819.0002217,39.3506764,-76.3445552,-23.919
1641487820.0002215,39.350664099999996,-76.3445297,-23.641000000000002
1641487821.0002213,39.3506438,-76.3445132,-23.546
1641487822.000221,39.3506211,-76.3445134,-23.438
1641487823.0002208,39.3506007,-76.34453119999999,-23.618000000000002
1641487824.0002205,39.350586899999996,-76.34455899999999,-23.688
1641487825.0002203,39.3505779,-76.3445911,-23.804000000000002
1641487826.00022,39.3505706,-76.34462549999999,-23.719
1641487827.0002198,39.3505647,-76.3446623,-24.278000000000002
1641487828.0002196,39.3505614,-76.34469849999999,-24.5
1641487829.0002193,39.3505587,-76.3447333,-24.124
1641487830.000219,39.3505573,-76.344769,-24.217
1641487831.0002189,39.350557099999996,-76.34480409999999,-24.276
1641487832.0002184,39.3505584,-76.3448384,-24.178
1641487833.0002182,39.3505603,-76.344875,-24.382
1641487834.000218,39.3505635,-76.3449126,-24.076
1641487835.0002177,39.350566799999996,-76.3449492,-24.023
1641487836.0002174,39.3505703,-76.3449862,-23.697
1641487837.0002172,39.350574,-76.3450232,-23.830000000000002
1641487838.000217,39.350578399999996,-76.34506019999999,-23.813
1641487839.0002167,39.3505839,-76.3450967,-24.188
1641487840.0002165,39.350589,-76.3451339,-24.204
1641487841.0002162,39.350594799999996,-76.34517129999999,-24.123
1641487842.000216,39.3506017,-76.3452066,-24.181
1641487843.0002158,39.350608,-76.3452424,-24.127
1641487844.0002155,39.3506097,-76.3452791,-24.325
1641487845.0002153,39.350600899999996,-76.3453134,-24.319
1641487846.0002148,39.350580199999996,-76.34533909999999,-24.322
1641487847.0002146,39.3505523,-76.3453481,-24.372
1641487848.0002143,39.3505263,-76.3453372,-24.734
1641487849.000214,39.350510199999995,-76.3453084,-24.693
1641487850.0002139,39.3505071,-76.3452712,-24.671
1641487851.0002136,39.3505092,-76.34523399999999,-24.379
1641487852.0002134,39.3505105,-76.34519689999999,-24.262
1641487853.0002131,39.350511999999995,-76.3451597,-24.0
1641487854.000213,39.3505148,-76.345123,-23.709
1641487855.0002127,39.350519299999995,-76.34508509999999,-23.754
1641487856.0002124,39.350524,-76.3450493,-23.727
1641487857.0002122,39.350529099999996,-76.3450147,-23.746000000000002
1641487858.000212,39.350533899999995,-76.3449779,-23.828
1641487859.0002117,39.350538799999995,-76.3449416,-23.703
1641487860.0002115,39.3505441,-76.3449052,-23.982
1641487861.000211,39.3505488,-76.34486869999999,-23.876
1641487862.0002108,39.3505524,-76.3448338,-23.828
1641487863.0002105,39.3505567,-76.3447992,-23.830000000000002
1641487864.0002103,39.3505614,-76.344763,-24.32
1641487865.00021,39.3505661,-76.34472439999999,-24.262
1641487866.0002098,39.35057,-76.3446871,-24.444
1641487867.0002096,39.3505737,-76.344652,-24.492
1641487868.0002093,39.3505756,-76.3446161,-24.479
1641487869.000209,39.3505709,-76.3445802,-24.608
1641487870.0002089,39.350556499999996,-76.3445507,-24.714000000000002
1641487871.0002086,39.350533,-76.3445332,-25.021
1641487872.0002084,39.3505075,-76.3445328,-24.639
1641487873.0002081,39.3504851,-76.3445493,-24.584
1641487874.000208,39.3504696,-76.34457689999999,-24.512
1641487875.0002077,39.3504594,-76.3446103,-24.639
1641487876.0002072,39.3504521,-76.3446469,-24.844
1641487877.000207,39.3504467,-76.3446841,-24.802
1641487878.0002067,39.3504437,-76.34472099999999,-24.511
1641487879.0002065,39.350442699999995,-76.3447595,-24.607
1641487880.0002062,39.350443299999995,-76.3447973,-24.561
1641487881.000206,39.3504448,-76.3448339,-24.632
1641487882.0002058,39.350446999999996,-76.3448694,-24.449
1641487883.0002055,39.3504492,-76.3449061,-24.314
1641487884.0002053,39.350452499999996,-76.3449443,-24.234
1641487885.000205,39.350456,-76.3449809,-24.436
1641487886.0002048,39.350459799999996,-76.34501689999999,-24.342
1641487887.0002046,39.3504645,-76.3450534,-24.269000000000002
1641487888.0002043,39.3504697,-76.34508939999999,-24.342
1641487889.000204,39.3504755,-76.3451268,-24.667
1641487890.0002036,39.3504819,-76.3451642,-24.681
1641487891.0002034,39.350488,-76.3451999,-24.641000000000002
1641487892.0002031,39.3504942,-76.3452355,-24.824
1641487893.000203,39.3505009,-76.3452717,-24.562
1641487894.0002027,39.3505086,-76.3453086,-24.526
1641487895.0002024,39.3505134,-76.3453464,-24.442
1641487896.0002022,39.3505105,-76.3453842,-24.562
1641487897.000202,39.350496299999996,-76.3454168,-24.875
1641487898.0002017,39.350473,-76.3454368,-24.824
1641487899.0002015,39.3504448,-76.3454412,-24.828
1641487900.0002012,39.350418399999995,-76.34542669999999,-24.781
1641487901.000201,39.3504005,-76.3453968,-24.672
1641487902.0002007,39.350390999999995,-76.3453609,-24.843
1641487903.0002005,39.3503871,-76.3453238,-24.663
1641487904.0002003,39.350386799999995,-76.345287,-24.532
