16353.00 1641500199.05
16462.00 1641500199.06
15882.00 1641500199.07
15595.00 1641500199.08
16251.00 1641500199.09
16558.00 1641500199.10
16092.00 1641500199.11
16005.00 1641500199.12
16507.00 1641500199.13
16676.00 1641500199.14
16398.00 1641500199.15
16349.00 1641500199.16
16288.00 1641500199.17
15852.00 1641500199.18
15872.00 1641500199.19
16222.00 1641500199.20
15966.00 1641500199.21
15813.00 1641500199.22
16425.00 1641500199.23
16636.00 1641500199.24
16219.00 1641500199.25
16347.00 1641500199.26
16733.00 1641500199.27
16602.00 1641500199.28
16523.00 1641500199.29
16589.00 1641500199.30
16348.00 1641500199.31
16006.00 1641500199.32
15724.00 1641500199.33
15469.00 1641500199.34
15771.00 1641500199.35
16388.00 1641500199.36
16493.00 1641500199.37
16778.00 1641500199.38
17000.00 1641500199.39
16715.00 1641500199.40
16615.00 1641500199.41
16342.00 1641500199.42
15951.00 1641500199.43
16307.00 1641500199.44
16806.00 1641500199.45
16633.00 1641500199.46
16187.00 1641500199.47
15904.00 1641500199.48
16054.00 1641500199.49
16089.00 1641500199.50
15785.00 1641500199.51
15708.00 1641500199.52
15877.00 1641500199.53
16403.00 1641500199.54
16999.00 1641500199.55
17040.00 1641500199.56
16612.00 1641500199.57
16555.00 1641500199.58
16949.00 1641500199.59
16579.00 1641500199.60
15721.00 1641500199.61
15743.00 1641500199.62
16023.00 1641500199.63
15856.00 1641500199.64
15995.00 1641500199.65
16161.00 1641500199.66
16136.00 1641500199.67
16684.00 1641500199.68
17008.00 1641500199.69
16584.00 1641500199.70
16671.00 1641500199.71
16752.00 1641500199.72
16299.00 1641500199.73
15996.00 1641500199.74
15626.00 1641500199.75
15687.00 1641500199.76
15996.00 1641500199.77
16039.00 1641500199.78
16070.00 1641500199.79
16155.00 1641500199.80
16581.00 1641500199.81
16842.00 1641500199.82
17065.00 1641500199.83
17315.00 1641500199.84
16738.00 1641500199.85
16070.00 1641500199.86
15835.00 1641500199.87
15729.00 1641500199.88
15857.00 1641500199.89
16094.00 1641500199.90
16310.00 1641500199.91
16373.00 1641500199.92
16337.00 1641500199.93
16517.00 1641500199.94
16409.00 1641500199.95
16105.00 1641500199.96
16144.00 1641500199.97
15799.00 1641500199.98
16001.00 1641500199.99
16852.00 1641500200.00
16563.00 1641500200.01
16132.00 1641500200.02
16480.00 1641500200.03
16624.00 1641500200.04
16008.00 1641500200.05
15706.00 1641500200.06
16151.00 1641500200.07
16129.00 1641500200.08
16341.00 1641500200.09
16631.00 1641500200.10
16369.00 1641500200.11
16494.00 1641500200.12
16272.00 1641500200.13
15885.00 1641500200.14
16160.00 1641500200.15
16293.00 1641500200.16
15848.00 1641500200.17
15634.00 1641500200.18
16292.00 1641500200.19
16800.00 1641500200.20
16687.00 1641500200.21
16772.00 1641500200.22
16954.00 1641500200.23
16330.00 1641500200.24
15528.00 1641500200.25
15914.00 1641500200.26
16242.00 1641500200.27
15949.00 1641500200.28
16409.00 1641500200.29
16669.00 1641500200.30
16374.00 1641500200.31
16449.00 1641500200.32
16598.00 1641500200.33
16429.00 1641500200.34
16237.00 1641500200.35
16584.00 1641500200.36
16489.00 1641500200.37
16219.00 1641500200.38
16384.00 1641500200.39
16158.00 1641500200.40
15816.00 1641500200.41
15885.00 1641500200.42
16114.00 1641500200.43
15530.00 1641500200.44
15383.00 1641500200.45
16132.00 1641500200.46
16350.00 1641500200.47
16789.00 1641500200.48
17065.00 1641500200.49
16905.00 1641500200.50
16852.00 1641500200.51
16365.00 1641500200.52
15835.00 1641500200.53
15483.00 1641500200.54
15247.00 1641500200.55
15540.00 1641500200.56
16336.00 1641500200.57
16830.00 1641500200.58
16695.00 1641500200.59
16560.00 1641500200.60
16297.00 1641500200.61
16033.00 1641500200.62
16255.00 1641500200.63
16387.00 1641500200.64
16034.00 1641500200.65
15538.00 1641500200.66
15866.00 1641500200.67
16625.00 1641500200.68
16253.00 1641500200.69
15905.00 1641500200.70
16678.00 1641500200.71
16911.00 1641500200.72
16496.00 1641500200.73
16395.00 1641500200.74
16194.00 1641500200.75
15820.00 1641500200.76
15391.00 1641500200.77
15311.00 1641500200.78
15731.00 1641500200.79
16343.00 1641500200.80
17226.00 1641500200.81
17457.00 1641500200.82
16942.00 1641500200.83
16300.00 1641500200.84
15851.00 1641500200.85
15573.00 1641500200.86
14766.00 1641500200.87
14923.00 1641500200.88
16286.00 1641500200.89
16679.00 1641500200.90
16626.00 1641500200.91
17465.00 1641500200.92
17674.00 1641500200.93
16596.00 1641500200.94
15452.00 1641500200.95
14778.00 1641500200.96
15145.00 1641500200.97
16039.00 1641500200.98
16389.00 1641500200.99
16505.00 1641500201.00
16912.00 1641500201.01
17142.00 1641500201.02
16843.00 1641500201.03
15920.00 1641500201.04
15293.00 1641500201.05
15773.00 1641500201.06
16370.00 1641500201.07
16466.00 1641500201.08
15653.00 1641500201.09
15145.00 1641500201.10
15976.00 1641500201.11
16212.00 1641500201.12
16109.00 1641500201.13
17278.00 1641500201.14
18319.00 1641500201.15
17587.00 1641500201.16
16454.00 1641500201.17
15738.00 1641500201.18
14282.00 1641500201.19
13986.00 1641500201.20
15347.00 1641500201.21
16183.00 1641500201.22
16862.00 1641500201.23
17226.00 1641500201.24
17088.00 1641500201.25
17121.00 1641500201.26
16530.00 1641500201.27
15817.00 1641500201.28
16229.00 1641500201.29
16351.00 1641500201.30
15765.00 1641500201.31
15583.00 1641500201.32
15787.00 1641500201.33
16302.00 1641500201.34
16568.00 1641500201.35
16484.00 1641500201.36
16511.00 1641500201.37
16619.00 1641500201.38
16430.00 1641500201.39
16172.00 1641500201.40
16409.00 1641500201.41
16316.00 1641500201.42
16163.00 1641500201.43
16324.00 1641500201.44
16227.00 1641500201.45
15691.00 1641500201.46
15230.00 1641500201.47
15943.00 1641500201.48
16779.00 1641500201.49
17140.00 1641500201.50
16952.00 1641500201.51
16149.00 1641500201.52
15926.00 1641500201.53
15616.00 1641500201.54
15392.00 1641500201.55
16070.00 1641500201.56
16688.00 1641500201.57
16555.00 1641500201.58
16065.00 1641500201.59
16144.00 1641500201.60
17246.00 1641500201.61
18025.00 1641500201.62
16554.00 1641500201.63
15093.00 1641500201.64
15055.00 1641500201.65
15134.00 1641500201.66
15722.00 1641500201.67
16273.00 1641500201.68
16851.00 1641500201.69
17669.00 1641500201.70
17357.00 1641500201.71
16172.00 1641500201.72
15996.00 1641500201.73
16533.00 1641500201.74
15703.00 1641500201.75
15196.00 1641500201.76
16213.00 1641500201.77
16560.00 1641500201.78
16514.00 1641500201.79
16418.00 1641500201.80
16500.00 1641500201.81
16595.00 1641500201.82
15981.00 1641500201.83
15833.00 1641500201.84
15921.00 1641500201.85
16086.00 1641500201.86
16767.00 1641500201.87
17280.00 1641500201.88
16972.00 1641500201.89
16680.00 1641500201.90
16505.00 1641500201.91
15817.00 1641500201.92
15778.00 1641500201.93
15975.00 1641500201.94
15764.00 1641500201.95
15667.00 1641500201.96
16346.00 1641500201.97
17592.00 1641500201.98
17527.00 1641500201.99
16548.00 1641500202.00
15567.00 1641500202.01
15134.00 1641500202.02
15575.00 1641500202.03
15902.00 1641500202.04
16265.00 1641500202.05
16886.00 1641500202.06
17724.00 1641500202.07
17960.00 1641500202.08
16808.00 1641500202.09
15424.00 1641500202.10
14598.00 1641500202.11
14685.00 1641500202.12
15304.00 1641500202.13
15783.00 1641500202.14
16811.00 1641500202.15
17666.00 1641500202.16
17269.00 1641500202.17
16786.00 1641500202.18
16466.00 1641500202.19
15731.00 1641500202.20
15760.00 1641500202.21
16279.00 1641500202.22
16267.00 1641500202.23
16192.00 1641500202.24
15960.00 1641500202.25
16306.00 1641500202.26
17084.00 1641500202.27
17199.00 1641500202.28
16966.00 1641500202.29
16388.00 1641500202.30
15665.00 1641500202.31
14948.00 1641500202.32
14840.00 1641500202.33
16018.00 1641500202.34
17098.00 1641500202.35
16972.00 1641500202.36
16523.00 1641500202.37
16192.00 1641500202.38
16068.00 1641500202.39
16765.00 1641500202.40
17250.00 1641500202.41
16448.00 1641500202.42
15638.00 1641500202.43
15565.00 1641500202.44
15836.00 1641500202.45
16578.00 1641500202.46
17049.00 1641500202.47
16783.00 1641500202.48
16455.00 1641500202.49
16409.00 1641500202.50
16339.00 1641500202.51
15557.00 1641500202.52
15087.00 1641500202.53
15644.00 1641500202.54
16226.00 1641500202.55
16692.00 1641500202.56
16897.00 1641500202.57
16839.00 1641500202.58
17146.00 1641500202.59
17399.00 1641500202.60
16623.00 1641500202.61
15731.00 1641500202.62
15693.00 1641500202.63
16264.00 1641500202.64
16794.00 1641500202.65
16743.00 1641500202.66
16055.00 1641500202.67
14817.00 1641500202.68
14601.00 1641500202.69
15769.00 1641500202.70
16595.00 1641500202.71
17304.00 1641500202.72
18512.00 1641500202.73
18453.00 1641500202.74
17092.00 1641500202.75
15778.00 1641500202.76
14589.00 1641500202.77
13817.00 1641500202.78
14085.00 1641500202.79
16141.00 1641500202.80
18222.00 1641500202.81
18173.00 1641500202.82
17526.00 1641500202.83
17104.00 1641500202.84
15896.00 1641500202.85
15109.00 1641500202.86
15163.00 1641500202.87
15502.00 1641500202.88
16821.00 1641500202.89
17438.00 1641500202.90
16652.00 1641500202.91
15636.00 1641500202.92
15856.00 1641500202.93
16825.00 1641500202.94
16204.00 1641500202.95
15985.00 1641500202.96
16711.00 1641500202.97
17069.00 1641500202.98
16826.00 1641500202.99
16605.00 1641500203.00
16890.00 1641500203.01
16233.00 1641500203.02
15194.00 1641500203.03
14479.00 1641500203.04
14951.00 1641500203.05
16473.00 1641500203.06
16895.00 1641500203.07
